movie_idx,similar_idx,similarity
8,1026,0.13363062095621217
8,1432,0.13363062095621217
8,1814,0.13363062095621217
8,1894,0.13363062095621217
8,153,0.12499999999999997
8,228,0.12499999999999997
8,314,0.12499999999999997
8,325,0.12499999999999997
8,357,0.12499999999999997
8,393,0.12499999999999997
8,470,0.12499999999999997
8,487,0.12499999999999997
8,529,0.12499999999999997
8,540,0.12499999999999997
8,571,0.12499999999999997
8,596,0.12499999999999997
9,170,0.6
9,72,0.5720775535473555
9,42,0.5
9,1387,0.4
9,362,0.33541019662496846
9,93,0.31622776601683794
9,367,0.31622776601683794
9,498,0.31622776601683794
9,519,0.31622776601683794
9,986,0.31622776601683794
9,94,0.30000000000000004
9,107,0.30000000000000004
9,111,0.30000000000000004
9,116,0.30000000000000004
9,187,0.30000000000000004
9,371,0.30000000000000004
9,708,0.30000000000000004
9,837,0.30000000000000004
9,881,0.30000000000000004
9,1073,0.30000000000000004
9,1448,0.30000000000000004
9,562,0.2860387767736777
9,1741,0.27386127875258315
9,794,0.23904572186687872
9,114,0.22360679774997896
9,106,0.21081851067789195
9,130,0.21081851067789195
9,286,0.21081851067789195
9,288,0.21081851067789195
9,348,0.21081851067789195
9,408,0.21081851067789195
9,508,0.21081851067789195
9,558,0.21081851067789195
9,684,0.21081851067789195
9,727,0.21081851067789195
9,842,0.21081851067789195
9,928,0.21081851067789195
9,1153,0.21081851067789195
9,1287,0.21081851067789195
9,1394,0.21081851067789195
9,1532,0.21081851067789195
9,1684,0.21081851067789195
9,1685,0.21081851067789195
9,2002,0.21081851067789195
9,2,0.2
9,3,0.2
9,5,0.2
9,7,0.2
9,13,0.2
9,14,0.2
10,1684,0.40201512610368484
10,1245,0.38138503569823695
10,1448,0.38138503569823695
10,69,0.36363636363636365
10,72,0.36363636363636365
10,142,0.36363636363636365
10,157,0.36363636363636365
10,453,0.36363636363636365
10,863,0.36363636363636365
10,1010,0.36363636363636365
10,1545,0.36363636363636365
10,81,0.3481553119113957
10,817,0.3481553119113957
10,876,0.3481553119113957
10,362,0.3198010745334156
10,93,0.30151134457776363
10,367,0.30151134457776363
10,408,0.30151134457776363
10,1532,0.30151134457776363
10,1539,0.30151134457776363
10,1685,0.30151134457776363
10,2,0.2860387767736777
10,3,0.2860387767736777
10,7,0.2860387767736777
10,13,0.2860387767736777
10,14,0.2860387767736777
10,16,0.2860387767736777
10,22,0.2860387767736777
10,28,0.2860387767736777
10,33,0.2860387767736777
10,35,0.2860387767736777
10,36,0.2860387767736777
10,37,0.2860387767736777
10,42,0.2860387767736777
10,60,0.2860387767736777
10,63,0.2860387767736777
10,96,0.2860387767736777
10,101,0.2860387767736777
10,107,0.2860387767736777
10,111,0.2860387767736777
10,116,0.2860387767736777
10,119,0.2860387767736777
10,134,0.2860387767736777
10,140,0.2860387767736777
10,145,0.2860387767736777
10,163,0.2860387767736777
10,165,0.2860387767736777
10,170,0.2860387767736777
10,171,0.2860387767736777
10,172,0.2860387767736777
11,1,0.7999999999999999
11,27,0.7
11,143,0.4
11,1831,0.33541019662496846
11,584,0.31622776601683794
11,1359,0.31622776601683794
11,1464,0.31622776601683794
11,25,0.30000000000000004
11,156,0.30000000000000004
11,291,0.30000000000000004
11,316,0.30000000000000004
11,390,0.30000000000000004
11,472,0.30000000000000004
11,477,0.30000000000000004
11,535,0.30000000000000004
11,553,0.30000000000000004
11,600,0.30000000000000004
11,647,0.30000000000000004
11,652,0.30000000000000004
11,653,0.30000000000000004
11,703,0.30000000000000004
11,722,0.30000000000000004
11,827,0.30000000000000004
11,873,0.30000000000000004
11,1110,0.30000000000000004
11,1142,0.30000000000000004
11,1149,0.30000000000000004
11,1345,0.30000000000000004
11,1390,0.30000000000000004
11,1417,0.30000000000000004
11,1506,0.30000000000000004
11,1717,0.30000000000000004
11,1929,0.30000000000000004
11,2004,0.30000000000000004
11,2009,0.30000000000000004
11,121,0.2860387767736777
11,142,0.2860387767736777
11,336,0.2860387767736777
11,399,0.2860387767736777
11,779,0.2860387767736777
11,971,0.2860387767736777
11,92,0.27386127875258315
11,445,0.27386127875258315
11,682,0.27386127875258315
11,479,0.23904572186687872
11,764,0.22360679774997896
11,1046,0.22360679774997896
11,1385,0.22360679774997896
11,1395,0.22360679774997896
11,1607,0.22360679774997896
12,220,0.762770071396474
12,266,0.762770071396474
12,460,0.5
12,191,0.4216370213557839
12,162,0.4
12,207,0.4
12,381,0.4
12,1319,0.4
12,770,0.31622776601683794
12,5,0.30000000000000004
12,58,0.30000000000000004
12,271,0.30000000000000004
12,308,0.30000000000000004
12,312,0.30000000000000004
12,370,0.30000000000000004
12,391,0.30000000000000004
12,923,0.30000000000000004
12,912,0.2860387767736777
12,874,0.27386127875258315
12,362,0.22360679774997896
12,1873,0.22360679774997896
12,84,0.21081851067789195
12,93,0.21081851067789195
12,102,0.21081851067789195
12,110,0.21081851067789195
12,184,0.21081851067789195
12,252,0.21081851067789195
12,364,0.21081851067789195
12,367,0.21081851067789195
12,408,0.21081851067789195
12,527,0.21081851067789195
12,572,0.21081851067789195
12,684,0.21081851067789195
12,782,0.21081851067789195
12,928,0.21081851067789195
12,936,0.21081851067789195
12,1277,0.21081851067789195
12,1408,0.21081851067789195
12,1528,0.21081851067789195
12,1532,0.21081851067789195
12,1539,0.21081851067789195
12,1581,0.21081851067789195
12,1610,0.21081851067789195
12,1636,0.21081851067789195
12,1684,0.21081851067789195
12,2008,0.21081851067789195
12,3,0.2
12,7,0.2
12,13,0.2
12,14,0.2
13,35,0.6
13,3,0.4
13,14,0.4
13,28,0.4
13,36,0.4
13,312,0.4
13,1533,0.4
13,362,0.33541019662496846
13,93,0.31622776601683794
13,367,0.31622776601683794
13,1684,0.31622776601683794
13,7,0.30000000000000004
13,16,0.30000000000000004
13,22,0.30000000000000004
13,33,0.30000000000000004
13,37,0.30000000000000004
13,42,0.30000000000000004
13,60,0.30000000000000004
13,63,0.30000000000000004
13,68,0.30000000000000004
13,96,0.30000000000000004
13,101,0.30000000000000004
13,107,0.30000000000000004
13,111,0.30000000000000004
13,116,0.30000000000000004
13,119,0.30000000000000004
13,134,0.30000000000000004
13,140,0.30000000000000004
13,145,0.30000000000000004
13,163,0.30000000000000004
13,165,0.30000000000000004
13,170,0.30000000000000004
13,171,0.30000000000000004
13,172,0.30000000000000004
13,174,0.30000000000000004
13,180,0.30000000000000004
13,212,0.30000000000000004
13,215,0.30000000000000004
13,239,0.30000000000000004
13,241,0.30000000000000004
13,257,0.30000000000000004
13,269,0.30000000000000004
13,276,0.30000000000000004
13,327,0.30000000000000004
13,342,0.30000000000000004
13,350,0.30000000000000004
13,371,0.30000000000000004
13,374,0.30000000000000004
13,391,0.30000000000000004
13,421,0.30000000000000004
14,35,0.6
14,3,0.4
14,13,0.4
14,28,0.4
14,36,0.4
14,342,0.4
14,362,0.33541019662496846
14,93,0.31622776601683794
14,367,0.31622776601683794
14,1684,0.31622776601683794
14,7,0.30000000000000004
14,16,0.30000000000000004
14,22,0.30000000000000004
14,33,0.30000000000000004
14,37,0.30000000000000004
14,42,0.30000000000000004
14,60,0.30000000000000004
14,63,0.30000000000000004
14,68,0.30000000000000004
14,96,0.30000000000000004
14,101,0.30000000000000004
14,107,0.30000000000000004
14,111,0.30000000000000004
14,116,0.30000000000000004
14,119,0.30000000000000004
14,134,0.30000000000000004
14,140,0.30000000000000004
14,145,0.30000000000000004
14,163,0.30000000000000004
14,165,0.30000000000000004
14,170,0.30000000000000004
14,171,0.30000000000000004
14,172,0.30000000000000004
14,174,0.30000000000000004
14,180,0.30000000000000004
14,212,0.30000000000000004
14,215,0.30000000000000004
14,239,0.30000000000000004
14,241,0.30000000000000004
14,257,0.30000000000000004
14,269,0.30000000000000004
14,276,0.30000000000000004
14,312,0.30000000000000004
14,327,0.30000000000000004
14,350,0.30000000000000004
14,371,0.30000000000000004
14,374,0.30000000000000004
14,391,0.30000000000000004
14,421,0.30000000000000004
14,461,0.30000000000000004
15,130,0.7378647873726218
15,20,0.7302967433402215
15,26,0.7302967433402215
15,18,0.7
15,108,0.7
15,430,0.5
15,843,0.4
15,794,0.3585685828003181
15,286,0.31622776601683794
15,348,0.31622776601683794
15,364,0.31622776601683794
15,727,0.31622776601683794
15,787,0.31622776601683794
15,1394,0.31622776601683794
15,2002,0.31622776601683794
15,2,0.30000000000000004
15,30,0.30000000000000004
15,31,0.30000000000000004
15,40,0.30000000000000004
15,41,0.30000000000000004
15,47,0.30000000000000004
15,54,0.30000000000000004
15,70,0.30000000000000004
15,90,0.30000000000000004
15,99,0.30000000000000004
15,100,0.30000000000000004
15,109,0.30000000000000004
15,131,0.30000000000000004
15,132,0.30000000000000004
15,158,0.30000000000000004
15,165,0.30000000000000004
15,182,0.30000000000000004
15,206,0.30000000000000004
15,212,0.30000000000000004
15,215,0.30000000000000004
15,263,0.30000000000000004
15,323,0.30000000000000004
15,324,0.30000000000000004
15,403,0.30000000000000004
15,413,0.30000000000000004
15,443,0.30000000000000004
15,447,0.30000000000000004
15,450,0.30000000000000004
15,507,0.30000000000000004
15,767,0.30000000000000004
15,780,0.30000000000000004
15,781,0.30000000000000004
15,790,0.30000000000000004
15,1083,0.30000000000000004
15,1138,0.30000000000000004
16,7,0.4
16,374,0.4
16,1832,0.4
16,362,0.33541019662496846
16,417,0.33541019662496846
16,93,0.31622776601683794
16,106,0.31622776601683794
16,367,0.31622776601683794
16,1684,0.31622776601683794
16,3,0.30000000000000004
16,13,0.30000000000000004
16,14,0.30000000000000004
16,22,0.30000000000000004
16,28,0.30000000000000004
16,33,0.30000000000000004
16,35,0.30000000000000004
16,36,0.30000000000000004
16,37,0.30000000000000004
16,42,0.30000000000000004
16,60,0.30000000000000004
16,63,0.30000000000000004
16,66,0.30000000000000004
16,96,0.30000000000000004
16,101,0.30000000000000004
16,107,0.30000000000000004
16,111,0.30000000000000004
16,112,0.30000000000000004
16,116,0.30000000000000004
16,119,0.30000000000000004
16,134,0.30000000000000004
16,140,0.30000000000000004
16,145,0.30000000000000004
16,163,0.30000000000000004
16,165,0.30000000000000004
16,170,0.30000000000000004
16,171,0.30000000000000004
16,172,0.30000000000000004
16,174,0.30000000000000004
16,212,0.30000000000000004
16,215,0.30000000000000004
16,239,0.30000000000000004
16,241,0.30000000000000004
16,257,0.30000000000000004
16,269,0.30000000000000004
16,276,0.30000000000000004
16,312,0.30000000000000004
16,327,0.30000000000000004
16,342,0.30000000000000004
16,350,0.30000000000000004
16,371,0.30000000000000004
17,175,0.4
17,152,0.38138503569823695
17,694,0.38138503569823695
17,1425,0.38138503569823695
17,1995,0.38138503569823695
17,199,0.31622776601683794
17,98,0.30000000000000004
17,486,0.30000000000000004
17,824,0.30000000000000004
17,1166,0.30000000000000004
17,1194,0.30000000000000004
17,1506,0.30000000000000004
17,1597,0.30000000000000004
17,1709,0.30000000000000004
17,1844,0.30000000000000004
17,57,0.2860387767736777
17,518,0.2860387767736777
17,745,0.2860387767736777
17,775,0.2860387767736777
17,1796,0.2860387767736777
17,1866,0.2860387767736777
17,92,0.27386127875258315
17,682,0.27386127875258315
17,1385,0.22360679774997896
17,77,0.21081851067789195
17,195,0.21081851067789195
17,304,0.21081851067789195
17,506,0.21081851067789195
17,832,0.21081851067789195
17,860,0.21081851067789195
17,892,0.21081851067789195
17,1136,0.21081851067789195
17,1474,0.21081851067789195
17,1574,0.21081851067789195
17,1869,0.21081851067789195
17,43,0.2
17,65,0.2
17,139,0.2
17,147,0.2
17,156,0.2
17,200,0.2
17,223,0.2
17,224,0.2
17,242,0.2
17,260,0.2
17,277,0.2
17,284,0.2
17,296,0.2
17,308,0.2
17,326,0.2
18,108,0.8999999999999999
18,130,0.8432740427115678
18,15,0.7
18,20,0.5477225575051662
18,26,0.5477225575051662
18,430,0.4
18,781,0.4
18,794,0.3585685828003181
18,184,0.31622776601683794
18,286,0.31622776601683794
18,318,0.31622776601683794
18,348,0.31622776601683794
18,364,0.31622776601683794
18,727,0.31622776601683794
18,1394,0.31622776601683794
18,2002,0.31622776601683794
18,2,0.30000000000000004
18,30,0.30000000000000004
18,31,0.30000000000000004
18,40,0.30000000000000004
18,41,0.30000000000000004
18,47,0.30000000000000004
18,54,0.30000000000000004
18,70,0.30000000000000004
18,90,0.30000000000000004
18,99,0.30000000000000004
18,100,0.30000000000000004
18,109,0.30000000000000004
18,131,0.30000000000000004
18,132,0.30000000000000004
18,158,0.30000000000000004
18,165,0.30000000000000004
18,182,0.30000000000000004
18,206,0.30000000000000004
18,212,0.30000000000000004
18,215,0.30000000000000004
18,263,0.30000000000000004
18,323,0.30000000000000004
18,324,0.30000000000000004
18,403,0.30000000000000004
18,413,0.30000000000000004
18,443,0.30000000000000004
18,447,0.30000000000000004
18,450,0.30000000000000004
18,507,0.30000000000000004
18,523,0.30000000000000004
18,722,0.30000000000000004
18,767,0.30000000000000004
18,780,0.30000000000000004
18,790,0.30000000000000004
19,1089,0.4216370213557839
19,255,0.3333333333333333
19,631,0.3333333333333333
19,1016,0.3333333333333333
19,1464,0.3333333333333333
19,1667,0.3333333333333333
19,1694,0.3333333333333333
19,1823,0.3333333333333333
19,38,0.31622776601683794
19,156,0.31622776601683794
19,167,0.31622776601683794
19,291,0.31622776601683794
19,647,0.31622776601683794
19,759,0.31622776601683794
19,813,0.31622776601683794
19,846,0.31622776601683794
19,979,0.31622776601683794
19,1390,0.31622776601683794
19,1506,0.31622776601683794
19,1682,0.31622776601683794
19,1907,0.31622776601683794
19,1929,0.31622776601683794
19,1954,0.31622776601683794
19,2004,0.31622776601683794
19,1831,0.2357022603955158
19,1839,0.2357022603955158
19,1928,0.2357022603955158
19,61,0.2222222222222222
19,188,0.2222222222222222
19,195,0.2222222222222222
19,229,0.2222222222222222
19,334,0.2222222222222222
19,353,0.2222222222222222
19,375,0.2222222222222222
19,563,0.2222222222222222
19,584,0.2222222222222222
19,695,0.2222222222222222
19,700,0.2222222222222222
19,726,0.2222222222222222
19,769,0.2222222222222222
19,807,0.2222222222222222
19,818,0.2222222222222222
19,838,0.2222222222222222
19,844,0.2222222222222222
19,900,0.2222222222222222
19,941,0.2222222222222222
19,980,0.2222222222222222
19,990,0.2222222222222222
19,1068,0.2222222222222222
19,1304,0.2222222222222222
20,26,1.0000000000000002
20,15,0.7302967433402215
20,130,0.5773502691896258
20,18,0.5477225575051662
20,108,0.5477225575051662
20,430,0.4564354645876385
20,843,0.3651483716701108
20,794,0.3273268353539886
20,286,0.28867513459481287
20,348,0.28867513459481287
20,727,0.28867513459481287
20,1394,0.28867513459481287
20,2002,0.28867513459481287
20,2,0.27386127875258315
20,30,0.27386127875258315
20,31,0.27386127875258315
20,40,0.27386127875258315
20,41,0.27386127875258315
20,47,0.27386127875258315
20,54,0.27386127875258315
20,70,0.27386127875258315
20,90,0.27386127875258315
20,99,0.27386127875258315
20,100,0.27386127875258315
20,109,0.27386127875258315
20,131,0.27386127875258315
20,132,0.27386127875258315
20,158,0.27386127875258315
20,165,0.27386127875258315
20,182,0.27386127875258315
20,206,0.27386127875258315
20,212,0.27386127875258315
20,215,0.27386127875258315
20,263,0.27386127875258315
20,323,0.27386127875258315
20,324,0.27386127875258315
20,403,0.27386127875258315
20,413,0.27386127875258315
20,443,0.27386127875258315
20,447,0.27386127875258315
20,450,0.27386127875258315
20,507,0.27386127875258315
20,767,0.27386127875258315
20,780,0.27386127875258315
20,781,0.27386127875258315
20,790,0.27386127875258315
20,1083,0.27386127875258315
20,1138,0.27386127875258315
20,1146,0.27386127875258315
20,1336,0.27386127875258315
21,1714,0.4
21,1645,0.33541019662496846
21,244,0.31622776601683794
21,1200,0.31622776601683794
21,1310,0.31622776601683794
21,167,0.30000000000000004
21,256,0.30000000000000004
21,377,0.30000000000000004
21,434,0.30000000000000004
21,524,0.30000000000000004
21,547,0.30000000000000004
21,560,0.30000000000000004
21,617,0.30000000000000004
21,626,0.30000000000000004
21,811,0.30000000000000004
21,861,0.30000000000000004
21,894,0.30000000000000004
21,897,0.30000000000000004
21,904,0.30000000000000004
21,905,0.30000000000000004
21,948,0.30000000000000004
21,1043,0.30000000000000004
21,1052,0.30000000000000004
21,1055,0.30000000000000004
21,1102,0.30000000000000004
21,1139,0.30000000000000004
21,1156,0.30000000000000004
21,1164,0.30000000000000004
21,1204,0.30000000000000004
21,1246,0.30000000000000004
21,1291,0.30000000000000004
21,1330,0.30000000000000004
21,1349,0.30000000000000004
21,1364,0.30000000000000004
21,1370,0.30000000000000004
21,1476,0.30000000000000004
21,1540,0.30000000000000004
21,1556,0.30000000000000004
21,1584,0.30000000000000004
21,1592,0.30000000000000004
21,1663,0.30000000000000004
21,1703,0.30000000000000004
21,1722,0.30000000000000004
